  0.15278770867566038       0.151534289      0.15153428463189797     
  0.38108490581756627       0.760196984      0.91173127920191943     
  0.60938210295947215        1.62141681       2.5331481247632275     
  0.83767930010137803        2.64932442       5.1824725344109099     
   1.0659764972432839        3.18979669       8.3722692259123619     
   1.2942736943851898        3.80351043       12.175779770173001     
   1.5225708915270957        4.15709066       16.332870311908067     
   1.7508680886690016        4.03838873       20.371258997348146     
   1.9791652858109074        4.07374668       24.445005682535669     
   2.2074624829528133        3.79340816       28.238413941154182     
   2.4357596800947192        3.68228316       31.920697057709301     
   2.6640568772366251        3.59893918       35.519636317716881     
   2.8923540743785310        3.56863236       39.088268720798077     
   3.1206512715204369        3.49791646       42.586185124384386     
   3.3489484686623427        3.55347896       46.139664099002395     
   3.5772456658042486        3.40699577       49.546659931809565     
   3.8055428629461545        3.37921453       52.925874479100891     
   4.0338400600880604        3.37416339       56.300037883571150     
   4.2621372572299663        3.16454101       59.464578860967286     
   4.4904344543718722        3.14181089       62.606389695668639     
   4.7187316515137780        2.87662578       65.483015532264176     
   4.9470288486556839        2.70236135       68.185376941533022     
   5.1753260457975898        2.72004032       70.905417350675592     
   5.4036232429394957        2.48768783       73.393105190049255     
   5.6319204400814016        2.61901760       76.012122742770558     
   5.8602176372233075        2.56598043       78.578103295870690     
   6.0885148343652133        2.53062248       81.108725849223390     
   6.3168120315071192        2.62659431       83.735320116176283     
   6.5451092286490251        2.61144090       86.346760954665996     
   6.7734064257909310        2.76297522       89.109736077787602     
   7.0017036229328369        2.40686965       91.516605632024252     
   7.2300008200747428        1.86639726       93.383002904407135     
   7.4582980172166486        1.45220351       94.835206465462818     
   7.6865952143585545        1.12640488       95.961611314559931     
   7.9148924115004604       0.823336303       96.784947594393245     
   8.1431896086423663       0.686955452       97.471903018057844     
   8.3714868057842722       0.495011985       97.966915014522044     
   8.5997840029261781       0.467230707       98.434145725470401     
   8.8280812000680839       0.388938010       98.823083722692274     
   9.0563783972099898       0.330849856       99.153933577471918     
   9.2846755943518957       0.318221986       99.472155575198897     
   9.5129727914938016       0.164162144       99.636317716883454     
   9.7412699886357075       0.126278564       99.762596287410034     
   9.9695671857776134        9.09205675E-02   99.853516858189167     
   10.197864382919519        4.29347157E-02   99.896451572168203     
   10.426161580061425        3.53580005E-02   99.931809571915650     
   10.654458777203331        3.28324288E-02   99.964642000252567     
   10.882755974345237        1.51534285E-02   99.979795428715761     
   11.111053171487143        5.05114300E-03   99.984846571536821     
   11.339350368629049        1.01022860E-02   99.994948857178940     
